[23-Mar-2018 09:02:18 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:02:18 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
[23-Mar-2018 09:02:18 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:02:18 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 81
[23-Mar-2018 09:02:18 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:02:29 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:02:29 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
[23-Mar-2018 09:02:29 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:02:29 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 81
[23-Mar-2018 09:02:29 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:02:40 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:02:40 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
[23-Mar-2018 09:02:40 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:02:40 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 81
[23-Mar-2018 09:02:40 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:02:46 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:02:46 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
[23-Mar-2018 09:02:46 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:02:46 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 81
[23-Mar-2018 09:02:46 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:03:04 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 30
[23-Mar-2018 09:03:04 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 61
[23-Mar-2018 09:03:04 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:03:04 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 77
[23-Mar-2018 09:03:04 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:03:17 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 30
[23-Mar-2018 09:03:17 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 58
[23-Mar-2018 09:03:17 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:03:17 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 74
[23-Mar-2018 09:03:17 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 09:03:24 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:03:24 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
[23-Mar-2018 09:03:24 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 292
[23-Mar-2018 09:03:24 Europe/Berlin] PHP Notice:  Undefined variable: weight in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 81
[23-Mar-2018 09:03:24 Europe/Berlin] PHP Notice:  Undefined variable: retVal in E:\xampp7\htdocs\humraahi\includes\application_top.php on line 456
[23-Mar-2018 13:33:43 Asia/Kolkata] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; Thumbnail has a deprecated constructor in E:\xampp7\htdocs\humraahi\includes\class.thumbnail.php on line 66
[23-Mar-2018 09:03:43 Europe/Berlin] PHP Notice:  Undefined variable: sql in E:\xampp7\htdocs\humraahi\templates\initial\profile.tpl.php on line 132
[23-Mar-2018 09:03:43 Europe/Berlin] PHP Notice:  Undefined variable: country in E:\xampp7\htdocs\humraahi\templates\initial\profile.tpl.php on line 171
[23-Mar-2018 09:03:50 Europe/Berlin] PHP Notice:  Undefined variable: highestdegree in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 34
[23-Mar-2018 09:03:50 Europe/Berlin] PHP Notice:  Undefined variable: income_id in E:\xampp7\htdocs\humraahi\templates\initial\registration1.tpl.php on line 65
